Discovery Date,File Name,IP Address,ASN,ASN Name,MD5
2012-12-12,mxrecords.nhlfan.net/css/boot.cpl,200{.}98{.}165{.}192,BR,7162,Itanet - Itamarati On-Line Ltda.,110b1c7dbb00906c707d13531f6930ae
2012-12-12,,69{.}163{.}153{.}148,US,26347,"DREAMHOST-AS - New Dream Network, LLC",7396b11878fd2ee72fb06fdce56ad803
2012-12-12,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",2d6166799ec274d703c32cc7c9487bc0
2012-12-12,,195{.}88{.}74{.}110,BG,48900,INFODATACENTER Info Data Center Ltd.,3a9c856478704f4b10adacf425625fe3
2012-12-12,,207{.}226{.}174{.}231,US,3491,"BTN-ASN - Beyond The Network America, Inc.",599697ebaed2ede730364f42e4473aed
2012-12-12,www.yu7t5.com/ico/m1019.txt,180{.}178{.}53{.}4,HK,45753,NETSEC-HK Unit 1205-1207,b3915cc4a2c0ccdba2d629e2737af3b2
2012-12-12,,23{.}23{.}92{.}246,US,14618,"AMAZON-AES - Amazon.com, Inc.",f9ca659e0bebc95c3cf67056df00daaa
2012-12-12,,77{.}72{.}133{.}69,DE,197252,COLOBRIDGE-AS Colobridge gmbh,717521a087ae8df562f3eb6d2275b9ad
2012-12-12,,208{.}93{.}141{.}190,US,46281,COTEN-ASN - Cotendo Inc.,915179a9bbdc7b3c6ba3533c4ae9c434
2012-12-12,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-12,xx.xiatma.com/010/jc123.txt,112{.}213{.}118{.}251,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,c412d756f17a1a94a70ee95ead6d76ab
2012-12-12,,60{.}169{.}78{.}150,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",f47388a0e5459c39e191b4baac4e5f5b
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,0d7a5779ff0282f0a3f7932cfeacc4a6
2012-12-12,,199{.}241{.}190{.}67,US,31863,"DACEN-2 - Dacentec, Inc.",e36a937c7878003cfbfdcfb81526b669
2012-12-12,dl7.iq8download.com/lm/lmdisc/landscapewps.exe,68{.}142{.}79{.}70,US,22822,"LLNW - Limelight Networks, Inc.",16a2621ca36a0bb7a6cfc14a713e5833
2012-12-12,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,6d98dbd69e1bd1afcc297fb34c9d0283
2012-12-12,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-12,,61{.}153{.}183{.}110,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",a488adbfc5481fce369e9db9ce88b985
2012-12-12,dlfr.pctuto.com/download/pctuto385.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,2bf58c0e56fd6a4619ad1a5d5c7960dc
2012-12-12,s396926870.onlinehome.fr/ePn1ES.exe,82{.}165{.}203{.}26,DE,8560,ONEANDONE-AS 1&1 Internet AG,072747453beca880b37faeb40bd02246
2012-12-12,,63{.}90{.}228{.}36,US,701,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",47fac7601fcd1823b965cf10837175e1
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-12,wt1.97sky.cn/maxtocode.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,ca2b46f4d77bec05e3760b191e1557c5
2012-12-12,,217{.}69{.}134{.}205,RU,47764,MAILRU-AS Limited liability company Mail.Ru,56348d0996200b5a247e60d190b46d3d
2012-12-12,,217{.}69{.}134{.}205,RU,47764,MAILRU-AS Limited liability company Mail.Ru,b7b694f2c6b10551121dfebc1503611e
2012-12-12,,199{.}36{.}75{.}52,US,6939,"HURRICANE - Hurricane Electric, Inc.",4fce7db33380e78c833db619f7f0cfd6
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-12,www.3apps.info/Completed.exes/w2websetup.exe,74{.}54{.}139{.}139,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",18921527779327531dac5a441a887ffb
2012-12-12,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}6,KR,38661,HCLC-AS-KR HCLC,bde00da864ae551da18b90db5a878f8c
2012-12-12,,199{.}36{.}75{.}52,US,6939,"HURRICANE - Hurricane Electric, Inc.",e3bd8e1656c345255bf0c8d20b95ea32
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-12,www.baidu.kan83.com/wuji/vip?????_8.exe,115{.}238{.}240{.}7,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8b7fb6e04ed648fb02d30a62075569df
2012-12-12,,210{.}112{.}10{.}185,KR,9848,GNGAS Enterprise Networks,85ea047efbfe1b352032fc3b4dc62590
2012-12-12,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,d2a9f54a40014e4e0f752b5dacec5f4b
2012-12-12,ld2.download-guru.com/index.php?s=K-LiteCodecPackStandard,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bd4cbf11f33381f20dde3bf84f2dae3b
2012-12-12,www.bigspeedpro.com/mirror/yahoo/YahooToolbar.exe,78{.}138{.}127{.}130,DE,25074,MESH-AS MESH GmbH,e0a38472ea4762abe33c25a2a798b1fd
2012-12-12,download.pureftpd.org/misc/fake-WormRemover1.5.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a66fe0c4aa042b35219a424496e7c650
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia07.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,3dbcd7ae7ca08ff8ebafbb1cece9bbdd
2012-12-12,mijagi-mj4.de/patcher/client/config.exe,80{.}241{.}208{.}190,DE,51167,GIGA-HOSTING Giga-Hosting GmbH,3021cb81cd45babb3e7313e3dbc61fd8
2012-12-12,www.gavassa.com/sitionuevo/juegos/Bombermania.exe,74{.}53{.}27{.}98,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",471d39a51a79f342033c5b0636c244dc
2012-12-12,,46{.}105{.}98{.}193,FR,16276,OVH OVH Systems,97fe6ede04e8eef4055bee376c4f8df5
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia08.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,9eb9951472953b475de786377f5697a3
2012-12-12,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",87f313c215d08e96e85736acfbb066b1
2012-12-12,www.midiasetup.org/download/setup_f.exe,94{.}23{.}76{.}195,FR,16276,OVH OVH Systems,80a134ad8e7f1e734a6f057b1a921317
2012-12-12,,173{.}223{.}52{.}177,US,20940,AKAMAI-ASN1 Akamai Technologies European AS,973627fb51da0e3fb4be6cbf4df8c1d0
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia06.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,c49fbf508427515ab7faad9d60c45058
2012-12-12,,174{.}35{.}3{.}19,US,36408,ASN-PANTHER Panther Express,267b62ddf2afa7dbd64a65472a89cdd5
2012-12-12,www.yazguven.com/dracula2010.exe,78{.}111{.}99{.}78,TR,42910,SADECEHOSTING-COM Hosting Internet Hizmetleri Ltd Sti,349ecc51257d324fe54d69cb2d4cde4b
2012-12-12,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",876cf747b0c3953b9060c9c74a09ae99
2012-12-12,,195{.}88{.}74{.}110,BG,48900,INFODATACENTER Info Data Center Ltd.,b37f837d1561f014d078b4e632922dac
2012-12-12,d.unfriendapp.com/UnfriendApp/263/QC2C/Setup.exe,205{.}251{.}203{.}211,US,16509,"AMAZON-02 - Amazon.com, Inc.",68ee49d66c3dc35fb04c5b27670d3705
2012-12-12,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-12,x.uzzf.com/Screen Recorder Gold.exe,61{.}187{.}251{.}234,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",76417831965a77ce993b7927c3503a51
2012-12-12,killickstrategic.com/8rPL.exe,209{.}44{.}102{.}204,CA,10929,NETELLIGENT - Netelligent Hosting Services Inc.,072747453beca880b37faeb40bd02246
2012-12-12,,74{.}63{.}145{.}172,US,13649,ASN-VINS - ViaWest,555742d81cef33c2df2299be500aa3d5
2012-12-12,derjismutik.info/a041212a/1/f/2.exe,62{.}76{.}186{.}215,RU,57010,CLODO-AS IT House Ltd.,ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-12,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,362ca4841ec7f14f3a0adc160a47c263
2012-12-12,xz.hanggamtw.com/panghu/tw1123xx.txt,210{.}56{.}60{.}15,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,3ea43c07b71f258df8508bc5fbb94fdc
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,33dd641e5c2eb345c9f824321f785cee
2012-12-12,uploads.boxify.me/96358/gggrd.hlp,207{.}171{.}185{.}201,US,16509,"AMAZON-02 - Amazon.com, Inc.",14a541e3b57eb7fb472d2588e045928a
2012-12-12,dl7.iq8download.com/lm/lmdisc/flowerwps.exe,68{.}142{.}79{.}70,US,22822,"LLNW - Limelight Networks, Inc.",54b74623f2f6f0289cbb77a259f2b0f6
2012-12-12,s.winggo.co.kr/tabsync/tabsync.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,7ce51953176348f3d233aacd5485e9da
2012-12-12,sd.xjtu.edu.cn/soft/winrar3.2.exe?%&&amp,202{.}117{.}35{.}252,CN,4538,ERX-CERNET-BKB China Education and Research Network Center,626aaedb2fd3cbeabfdc5b8f7a6855c5
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,7e714657e28bf4a393d58fb368c68769
2012-12-12,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-12,dlfr.pctuto.com/download/pctuto_1011.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,3c07d4db52e25e7fb66f7314650bfda7
2012-12-12,,63{.}90{.}228{.}36,US,701,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",dbc972bc1440aa980585aff0a2fb869b
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,b1fd4bebc2b5d7d77bf34a4313d97039
2012-12-12,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,184d26a2d96c5b64f6cc9705d153e59f
2012-12-12,,217{.}69{.}134{.}205,RU,47764,MAILRU-AS Limited liability company Mail.Ru,182ba1f5f11669c5638c588a0e8cdf79
2012-12-12,dnbooks.com/xx/g.exe?amp%2F&&%2F&a=,210{.}109{.}101{.}52,KR,9848,GNGAS Enterprise Networks,24dc1c3799728d69bb52aee5d1218849
2012-12-12,,199{.}36{.}75{.}52,US,6939,"HURRICANE - Hurricane Electric, Inc.",935c95fb98699904d814b8be117d13fb
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,00d77debae1f3c4e8c9a7de48c90cec5
2012-12-12,,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,2692af6e68c13b6d75e6020dc6354d3e
2012-12-12,download.addiplus.com/cs25/wiselook.exe,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,2bfcb5cd361dd0126fe4e525bdb00510
2012-12-12,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,679d46e904dee93448a7b353c8fe65d5
2012-12-12,ld2.download-guru.com/index.php?s=&,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,9267ea3d91deb98afbfc8d567685af32
2012-12-12,,78{.}138{.}127{.}130,DE,25074,MESH-AS MESH GmbH,2f016bf054ee29b95e8d38f4dee006b7
2012-12-12,download.pureftpd.org/misc/rpclibc.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,1815aa5f1a2ecbdeaad7f22e829fe0f7
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,f9ba8726d416897885dae2f4dfa12fcc
2012-12-12,www.bobdance.cz/wp-content/themes/fusion/functions.exe,69{.}163{.}161{.}42,US,26347,"DREAMHOST-AS - New Dream Network, LLC",4efcf91ddb568bff472e2a192e493f30
2012-12-12,download.pureftpd.org/misc/blop.scr,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a69a1b62c051dfddf63e344ceeb624a5
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-12,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,210{.}56{.}60{.}15,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,3ea43c07b71f258df8508bc5fbb94fdc
2012-12-12,www.intelore.com/access/access-password-recovery.exe,75{.}126{.}135{.}194,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,7d3fc00842f859417946946b1efa5329
2012-12-12,dw7.uptodown.com/ic/counter-strike-online-en-win-setup.exe,37{.}59{.}5{.}142,FR,16276,OVH OVH Systems,d719286acfad554b44a80a31670af951
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia02.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,a748979df66e15cebde1524e80b48d0b
2012-12-12,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",e3dbf461e30463d987c2964eed32a51e
2012-12-12,,193{.}169{.}206{.}135,GB,36983,OTR-A,12901ca8c222644d7e1347dadf1e1d3b
2012-12-12,,173{.}223{.}52{.}177,US,20940,AKAMAI-ASN1 Akamai Technologies European AS,b2cb99946721bab44f872652b912e342
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia09.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,fc531874e4a68a1d88e8e6bf483b1c42
2012-12-12,paradisetest.ru/pir/bfg.php?dll=762811,184{.}22{.}118{.}71,US,21788,NOC - Network Operations Center Inc.,ba91f309a81c1f6f1d7dcc5cb5094328
2012-12-12,www.ycysoft.com/WinFastCapture.exe,61{.}155{.}154{.}235,CN,23650,CHINANET-JS-AS-AP AS Number for CHINANET jiangsu province backbone,8269f1e0d6f0f44c11a4605b0ecc0367
2012-12-12,,23{.}23{.}92{.}246,US,14618,"AMAZON-AES - Amazon.com, Inc.",242a69b77a752a7352fd4390c5e45763
2012-12-12,,195{.}88{.}74{.}110,BG,48900,INFODATACENTER Info Data Center Ltd.,d8bfd4727a9917f87e38f8199ce68caf
2012-12-12,dabuluo.com/Soft/UploadSoft/200510/20051028143600728.exe,221{.}215{.}153{.}50,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,4b42312f9b11cdd4db92826f7a06be08
2012-12-12,ramasac.com/HL1E3S.exe,74{.}63{.}249{.}27,US,46475,"LIMESTONENETWORKS - Limestone Networks, Inc.",f727c948dd581498b4041bed714da380
2012-12-12,xx.xiatma.com/010/qaz2.exe,112{.}213{.}118{.}251,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,7024434039e3e28cfa3dc0571a9819e0
2012-12-12,xz8.06ec.com.img.800cdn.com/souhu.exe,118{.}123{.}16{.}3,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",37dca279ba82105f8a87cdfe6b757fdc
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,08561b0de8f81afd53ca6581bb42acbc
2012-12-12,,74{.}63{.}145{.}172,US,13649,ASN-VINS - ViaWest,e93686b6c978d81d4a48e488940759bf
2012-12-12,dgp-vision.de/b.exe,213{.}165{.}83{.}232,DE,8560,ONEANDONE-AS 1&1 Internet AG,307b9cf5b93890e71ce132ef25744636
2012-12-12,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-12,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-12,utilbada.com/down2/file_down.php?u=14-11726_fishserver,218{.}146{.}254{.}33,KR,4766,KIXS-AS-KR Korea Telecom,8601e1647fc2955e96e5f40ab0bd6655
2012-12-12,dl8.iq8download.com/lm/lmdisc/resumes.exe,72{.}21{.}81{.}253,US,15133,"EDGECAST - EdgeCast Networks, Inc.",352ff3dfa6fd78ee46973a57b42a22d9
2012-12-12,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,870501b2d0d8873acd9e92b0fa15d954
2012-12-12,,63{.}90{.}228{.}36,US,701,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business",45ce78f231fc9315e5c84842eafc155b
2012-12-12,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-12,what-is-depression.net/output/bestcurefordepression.exe,184{.}173{.}195{.}208,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,4f433d02e97178aecf3ffdf8395dd61c
2012-12-12,dlfr.pctuto.com/download/tuto_archifacile_01_pctuto.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,becde3f6046c3b5106e3dae0316221e4
2012-12-12,,199{.}36{.}75{.}52,US,6939,"HURRICANE - Hurricane Electric, Inc.",4d30ebc6b4a834cea8aa1ad503e5e2a3
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,c05c77a98f2e35c8e05e84cd74b7c3c1
2012-12-12,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,67fd0c68ee28f284ec1118ebe9a10428
2012-12-12,,217{.}69{.}134{.}205,RU,47764,MAILRU-AS Limited liability company Mail.Ru,685609b8311c9d67e41ce52d305c22ee
2012-12-12,,210{.}109{.}101{.}52,KR,9848,GNGAS Enterprise Networks,982d18fc7924a5ca6387e09a4dc0c146
2012-12-12,,199{.}36{.}75{.}52,US,6939,"HURRICANE - Hurricane Electric, Inc.",d486d13f93246bcced32b8485bcaa006
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,328ff9520c0c9f76c2e78994f09daa00
2012-12-12,www.baidu.kan83.com/wuji/vipć%92­ć%94žĺ%99¨_41.exe,115{.}238{.}240{.}7,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8a72d008a28c502335f9d87f9113ff91
2012-12-11,luyten.ru/mz/l/x.exe,194{.}28{.}172{.}150,UA,42655,BESTHOSTING-AS ON-LINE Ltd,5298f1fd6b300223f6bcdbc1fa89c2c0
2012-12-11,82.165.140.66/m1.exe,82{.}165{.}140{.}66,DE,8560,ONEANDONE-AS 1&1 Internet AG,1899850ed18646af4ea850859ed94821
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,6b7ce5ad1c30df76a6b5bedadd498a44
2012-12-11,,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,011891310c0ecbdea2070bfd66840d65
2012-12-11,,217{.}69{.}134{.}205,RU,47764,MAILRU-AS Limited liability company Mail.Ru,182ba1f5f11669c5638c588a0e8cdf79
2012-12-11,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",6481ad345168442f78ba26ea8411ad32
2012-12-11,,66{.}150{.}14{.}116,US,14744,INTERNAP-BLOCK-4 - Internap Network Services Corporation,8bc358181b6ad97f8a2b1bce77cd80a7
2012-12-11,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-11,www.midiasetup.org/download/setup_f.exe,94{.}23{.}76{.}195,FR,16276,OVH OVH Systems,24d5d2dc3ca8d1b056381ce6f6f1814a
2012-12-11,,210{.}109{.}101{.}52,KR,9848,GNGAS Enterprise Networks,24dc1c3799728d69bb52aee5d1218849
2012-12-11,download.pureftpd.org/misc/rpclibc.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,1815aa5f1a2ecbdeaad7f22e829fe0f7
2012-12-11,ramasac.com/HL1E3S.exe,74{.}63{.}249{.}27,US,46475,"LIMESTONENETWORKS - Limestone Networks, Inc.",f727c948dd581498b4041bed714da380
2012-12-11,,66{.}150{.}14{.}116,US,14744,INTERNAP-BLOCK-4 - Internap Network Services Corporation,d4e1af4b00360253287a301a3d23520f
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,91d28cfaca1132ff70a08886776ed0f9
2012-12-11,www.traders-flash.de/4QpAiJ.exe,178{.}250{.}25{.}187,CH,48983,LETZI Datacenter Letzigraben,f727c948dd581498b4041bed714da380
2012-12-11,download.pureftpd.org/misc/blop.scr,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a69a1b62c051dfddf63e344ceeb624a5
2012-12-11,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,362ca4841ec7f14f3a0adc160a47c263
2012-12-11,absolutefitnessuk.co.uk/wp-content/uploads/true.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,370f5ab7286b51dc4ae7cf1e1e704d92
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-11,xx.xiatma.com/010/qaz2.exe,112{.}213{.}118{.}251,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,7024434039e3e28cfa3dc0571a9819e0
2012-12-11,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,091cd7fcf036b8fc6dbec9484ba62938
2012-12-11,,202{.}117{.}35{.}252,CN,4538,ERX-CERNET-BKB China Education and Research Network Center,626aaedb2fd3cbeabfdc5b8f7a6855c5
2012-12-11,,217{.}163{.}48{.}131,GB,3356,LEVEL3 Level 3 Communications,46afe22f99362b7d330e191453c5bad6
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bc6dda54a3126118f681135eb7a17057
2012-12-11,,60{.}169{.}78{.}150,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",f47388a0e5459c39e191b4baac4e5f5b
2012-12-11,fs.absolutist.com/games/masterboard.exe,5{.}9{.}24{.}43,DE,24940,HETZNER-AS Hetzner Online AG RZ,0afafa88f0a7b3bb785f5ae49279e5ef
2012-12-11,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-11,,217{.}163{.}48{.}131,GB,3356,LEVEL3 Level 3 Communications,e2fb3ed34c8832baf55f107d153631c8
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,d86e5d606756160325acd36cbd5f4fc4
2012-12-11,google-chrome.todownload.com/get/file/id/810884?s=vq14ihq2sc,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",bc2cf1a17a23a79e003b4f5a8a66be2c
2012-12-11,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-11,arkader.com/mPewv4rY.exe,85{.}95{.}248{.}8,TR,49467,INETMAR INETMAR Internet Hizmetleri Autonomous System (izmir),f0ad82d0252a4c67ba7b130a9faf7b8c
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,00d77debae1f3c4e8c9a7de48c90cec5
2012-12-11,,23{.}21{.}161{.}223,US,14618,"AMAZON-AES - Amazon.com, Inc.",7b65ff15c5bb06edeffb38a640901bde
2012-12-11,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
2012-12-11,coachlacrosse.thehittingcoach.com/wB0HP5.exe,184{.}172{.}176{.}99,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,494474fa45b97e08541a85da583cf639
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-11,jakubsroka.com/Tju.exe,204{.}93{.}174{.}143,US,23352,SERVERCENTRAL - Server Central Network,af416427b9fae4057324222ef5c0ad6c
2012-12-11,,208{.}84{.}149{.}162,US,17183,RAPIDVPS-COM - Infinitum Technologies Inc.,15766de2092964ff2b033ded03364955
2012-12-11,de-san.com/bxuw.exe,69{.}73{.}171{.}21,US,16626,"GNAXNET-AS - Global Net Access, LLC",494474fa45b97e08541a85da583cf639
2012-12-11,jakubsroka.com/Tju.exe,204{.}93{.}174{.}143,US,23352,SERVERCENTRAL - Server Central Network,af416427b9fae4057324222ef5c0ad6c
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,2432df00fd1704023aaee0f369afd86e
2012-12-11,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-11,derjismutik.info/a041212a/1/f/2.exe,62{.}76{.}186{.}215,RU,57010,CLODO-AS IT House Ltd.,ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-11,ld2.download-guru.com/index.php?s=Calculo,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,aeacbb3271e08b1ff30130d419a1394b
2012-12-11,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,3d42392897d638970e82ebe4c6591331
